seed,beta_mor,beta_rom,beta_catoni,sigma_hat_Ze,all_same_sign,mom_lo,mom_hi,mom_ncomp,mom_unbounded,mom_length,mom_rej0,mom_rejOLS,sn_lo,sn_hi,sn_ncomp,sn_unbounded,sn_length,sn_rej0,sn_rejOLS
236,0.09603893872628073,0.11237189422031131,0.10184927497855513,0.18886983092319246,True,-0.041608708722172996,0.2647704583582155,1,False,0.3063791670803885,False,False,0.04926645410410892,0.1787076566040079,2,False,0.10599642776613553,True,False
237,0.0573195217752988,0.08828937070754639,0.1018497945981736,0.31810580589244575,False,-0.13654568815669263,0.3795731924531202,1,False,0.5161188806098128,False,False,0.0015058201164832627,0.16765980538485958,1,False,0.16615398526837633,True,False
238,0.118570046446038,0.10063686579974612,0.10184945866255427,0.19126960362297313,False,-0.03801368536346574,0.35411945552269897,1,False,0.3921331408861647,False,False,0.08090731573629995,0.30325719561832243,1,False,0.22234987988202248,True,True
239,0.11133912598071127,0.13371316054497276,0.10185058731466869,0.34276417461365755,False,-0.16219886482834522,0.4143725627949169,1,False,0.5765714276232621,False,False,0.04134148411293234,0.1992604069151523,1,False,0.15791892280221995,True,False
240,0.10807801319467723,0.12548655802034123,0.10184825989142532,0.22820275949132338,True,-0.0910648953461695,0.3026620451746735,1,False,0.393726940520843,False,False,0.02023428780192705,0.17592029227932804,1,False,0.155686004477401,True,False
241,0.07903673060540528,0.06309496064327541,0.10185084495176339,0.16183946386794773,False,-0.017628962852719757,0.20965837416544583,1,False,0.22728733701816559,False,False,0.061625265833043064,0.16142927307843505,1,False,0.09980400724539198,True,False
242,0.07929883741761962,0.0891254711956595,0.10184802250302204,0.33940592373099016,False,-0.20491617416857183,0.40661826494332737,1,False,0.6115344391118992,False,False,0.012632833554146895,0.21503566896034998,1,False,0.20240283540620307,True,False
243,0.11844724339788289,0.09253984382221456,0.10184621041417044,0.2091883188784133,False,-0.04521339845947781,0.27521964206399796,1,False,0.32043304052347577,False,False,0.04911782552963216,0.1882516355589437,2,False,0.12370104356457388,True,False
244,0.12568059725924277,0.09635341883275235,0.10184943807437223,0.19741902146901258,False,-0.06497239353268568,0.2818534387504882,1,False,0.3468258322831739,False,False,0.06688499609946028,0.160024816440435,1,False,0.09313982034097473,True,False
245,0.07948366968730014,0.09415387285046094,0.10184965344036843,0.2843014021108571,True,-0.138137752060374,0.3316404557417982,1,False,0.46977820780217217,False,False,0.024913357003652617,0.15577438449105804,2,False,0.12540043938171525,True,False
246,0.11539730232365976,0.11014515400438099,0.10184979153327336,0.3998692432743598,False,-0.27913678831250016,0.4661859087900003,1,False,0.7453226971025004,False,False,0.007223072586760457,0.29838140843365113,3,False,0.2886393825043691,True,False
247,0.1161238669856433,0.09831356681320709,0.10184891021049522,0.15399043544924312,True,-0.03222994405796181,0.2876888233739263,1,False,0.31991876743188813,False,False,0.08131260033278129,0.1921516757598054,1,False,0.11083907542702412,True,True
248,0.09888619665558777,0.06245601916598619,0.10184744001674716,0.22469933263491393,False,-0.06775927862636041,0.32722995639445046,1,False,0.39498923502081085,False,False,0.02043115900286331,0.17530943478383715,1,False,0.15487827578097385,True,False
249,0.10417713096929139,0.07114197580789781,0.10184914343351784,0.23697183081963585,True,-0.10307527989040395,0.27974411552115697,1,False,0.3828193954115609,False,False,0.06332553155052559,0.17168307976962627,1,False,0.10835754821910068,True,False
250,0.11962992830505575,0.09396870780846119,0.10184935434747779,0.25212651987795043,False,-0.05426077699636508,0.3477719562962309,1,False,0.402032733292596,False,False,0.08072242970141227,0.23075041482516329,2,False,0.14649930674812295,True,True
251,0.09417792698066199,0.08599273403575286,0.10184914448187306,0.30330246698604424,False,-0.14791515820563592,0.3372637909256015,1,False,0.4851789491312374,False,False,0.03918475482601555,0.1704954610716239,1,False,0.13131070624560834,True,False
252,0.06853658183545755,0.08380316229312586,0.10184930796241658,0.21917440050807394,False,-0.10596451583341027,0.26118513802100884,1,False,0.3671496538544191,False,False,0.03560227381835762,0.1641581947957505,1,False,0.12855592097739288,True,False
253,0.08126195597091121,0.10708990743388704,0.10185002445910049,0.2666566103533837,False,-0.14800185658038836,0.3321423880519445,1,False,0.48014424463233285,False,False,0.026816149399505464,0.19102461679933488,2,False,0.16301279983069134,True,False
254,0.0625472385413074,0.08134854032577395,0.10184877224193484,0.20866791931123718,False,-0.08051449370397291,0.247807963388223,1,False,0.32832245709219593,False,False,0.04401745138183463,0.1898560310904311,1,False,0.14583857970859646,True,False
255,0.09621710734318834,0.1214227656202778,0.101848211422028,0.26422052246877337,True,-0.15318479321458325,0.31130924415247035,1,False,0.46449403736705364,False,False,0.007074477902905007,0.18290953089572715,2,False,0.1699377959088003,True,False
256,0.11556093106470736,0.10814281184651006,0.10185030832836053,0.2541713297141412,True,-0.07855577465353109,0.32259944466535123,1,False,0.4011552193188823,False,False,0.05881753287943703,0.18249282188697244,1,False,0.12367528900753541,True,False
257,0.09007200495484108,0.12546129021937039,0.10184929409766107,0.19629299778332743,True,-0.022698934393970683,0.2673712212380404,1,False,0.2900701556320111,False,False,0.04349637393825632,0.19022999836857937,3,False,0.1441783397061026,True,False
258,0.08426607215867356,0.08426619019256312,0.1018502597738129,0.19651949640733096,True,-0.057295571723671175,0.30530857581475845,1,False,0.3626041475384296,False,False,0.042608865077039815,0.18226454600215974,1,False,0.13965568092511993,True,False
259,0.0995031279641479,0.12297479078592752,0.10184870036078734,0.27910007933416336,False,-0.1448656669026713,0.3313668521906035,1,False,0.4762325190932748,False,False,0.04190159093790584,0.15698455792035954,1,False,0.1150829669824537,True,False
260,0.11724362157704693,0.09973645815961428,0.10184947024115783,0.31960745261085743,True,-0.19890225243213147,0.3786137612116335,1,False,0.5775160136437649,False,False,0.04358231916646545,0.2254243955371597,1,False,0.18184207637069427,True,False
261,0.10946853325829026,0.09596679815849399,0.10185078461167162,0.32291732799731987,False,-0.20176548490938512,0.34493854174476757,1,False,0.5467040266541527,False,False,0.046110736598546045,0.15121313652882085,1,False,0.1051023999302748,True,False
262,0.08865654909568128,0.12896731890898455,0.10184907183709271,0.20711448016705583,False,-0.07173323381265034,0.2867887022406546,1,False,0.35852193605330496,False,False,0.011022252777032397,0.13415618844179455,1,False,0.12313393566476216,True,False
263,0.12734415989617365,0.0989222283414659,0.10184980728589603,0.25884785659788584,False,-0.12437121069655417,0.3403390034812362,1,False,0.46471021417779035,False,False,0.06322932764762174,0.22401438049475103,1,False,0.1607850528471293,True,False
264,0.09620307807429063,0.061818244152130386,0.10185025115244097,0.2533001289180527,True,-0.0993468207903748,0.3269277322099452,1,False,0.42627455300032,False,False,0.04979062115863045,0.1903908254272954,1,False,0.14060020426866496,True,False
265,0.12276782498152972,0.09473939469501046,0.10184912293192964,0.3397451984590904,False,-0.17337798876918126,0.5091893567233539,1,False,0.6825673454925352,False,False,-0.011024328870454687,0.23150985144306624,2,False,0.23405524169973058,False,False
266,0.11525197257043876,0.08049762757475847,0.1018485861175823,0.2892227426343712,False,-0.13996830939014665,0.34612826182571815,1,False,0.4860965712158648,False,False,0.0442155905518576,0.15712745996545424,1,False,0.11291186941359664,True,False
267,0.12777164485611925,0.09086892724036091,0.10184890249688122,0.2662609235502238,False,-0.13358901529050188,0.3206535081985414,1,False,0.45424252348904326,False,False,0.08088407084193454,0.199259416925137,1,False,0.11837534608320245,True,True
268,0.09381090914521562,0.09789253175022046,0.10184914053645021,0.2399064204951218,False,-0.04911312990461464,0.3190695060069615,1,False,0.36818263591157613,False,False,0.05962505320030858,0.22520052864675416,1,False,0.16557547544644557,True,False
269,0.07837629424513617,0.10041302571533994,0.10184826212656081,0.2483113171442487,False,-0.08648328626652746,0.3144590645614933,1,False,0.40094235082802077,False,False,0.0047085213743844855,0.1479245931641205,1,False,0.143216071789736,True,False
270,0.10052331520424268,0.057973075096594946,0.10184787467109811,0.1560528052546857,False,-0.010011791866245,0.25190566126154035,1,False,0.26191745312778536,False,False,0.055916899248467745,0.16880340737801475,1,False,0.11288650812954701,True,False
271,0.09756311214328406,0.05665519099398084,0.10185008810339571,0.2279242302997409,False,-0.04574023054781931,0.30142346638832374,1,False,0.347163696936143,False,False,0.053532604826067684,0.1491981195430998,1,False,0.09566551471703212,True,False
272,0.0728155937616965,0.1140427243286623,0.10185072986554092,0.3331683122533769,False,-0.16118180801130141,0.40468499983134354,1,False,0.565866807842645,False,False,0.03215610052531856,0.13592355574149387,1,False,0.10376745521617531,True,False
273,0.10364647255880341,0.11061607038932401,0.10184766534147656,0.2530556501806637,False,-0.10271060502052154,0.3038315463300657,1,False,0.40654215135058724,False,False,0.03672518225358298,0.14630251100045608,2,False,0.10791789265784069,True,False
274,0.09430718493109759,0.11078619653498982,0.10184835923593867,0.2649448666633544,False,-0.09271049237697504,0.35452022477514733,1,False,0.44723071715212237,False,False,0.04482616317925947,0.16157286500246543,1,False,0.11674670182320596,True,False
275,0.10800357464740307,0.07692226592081026,0.10185031704549508,0.24163412953047325,False,-0.09938067689448098,0.30847015840699943,1,False,0.4078508353014804,False,False,0.043896714256094545,0.15887684865775437,1,False,0.11498013440165983,True,False
276,0.08054767132561746,0.08987461432930695,0.10185021283129207,0.29553965766027346,False,-0.11396096667187901,0.405563695359929,1,False,0.519524662031808,False,False,0.012332795072184868,0.13503821759687895,2,False,0.11006323228523814,True,False
277,0.12800935662752447,0.10299655950018459,0.10184869536746767,0.2787136863031919,False,-0.09183632814481846,0.34238678592605326,1,False,0.4342231140708717,False,False,0.042084399889522076,0.19749129606881527,1,False,0.1554068961792932,True,False
278,0.08746250801268526,0.1497038359893069,0.10184951629533684,0.20613318390954602,True,-0.07002074430649516,0.2682202341925946,1,False,0.33824097849908974,False,False,0.03444556713448163,0.19996260950991263,1,False,0.165517042375431,True,False
279,0.11767564523353438,0.11956022272781736,0.10184943879061222,0.2134089298362426,False,-0.07475780069074686,0.2860543818373238,1,False,0.3608121825280707,False,False,0.049865883083869134,0.15859407725776822,1,False,0.10872819417389909,True,False
280,0.08036541615517145,0.09941457771513364,0.10184913764991,0.19491768669890833,False,-0.04732522399976386,0.23994103067715283,1,False,0.2872662546769167,False,False,0.06459140994221142,0.15765053535182746,1,False,0.09305912540961604,True,False
281,0.095235312349051,0.12292712847594277,0.10184929135048772,0.4000362768209686,False,-0.2443023405782243,0.4478823517083211,1,False,0.6921846922865453,False,False,0.05133814448855207,0.26241915253321535,1,False,0.2110810080446633,True,False
282,0.09087152861263198,0.10652045845060622,0.10184934006245881,0.16508238103552247,False,-0.04932717534808282,0.23251500398749284,1,False,0.28184217933557565,False,False,0.02901621980693149,0.14799300356699352,1,False,0.11897678376006203,True,False
283,0.11003318027488124,0.10627578619962444,0.10185078850470952,0.3133850618581014,False,-0.13389599392800774,0.3945993573550933,1,False,0.5284953512831011,False,False,0.08087189646536488,0.22815925832987216,1,False,0.14728736186450728,True,True
284,0.06017567456356846,0.055283258253296504,0.10185001769066426,0.2580483711443965,False,-0.11328698284751011,0.2993078371843452,1,False,0.4125948200318553,False,False,-0.007045617963267423,0.19344679626985548,1,False,0.2004924142331229,False,False
285,0.068966615659169,0.06885779384120941,0.10184737327528946,0.20128307707523624,False,-0.08754086197091204,0.27425090276450276,1,False,0.3617917647354148,False,False,0.002354908957817309,0.20263478916572467,2,False,0.17484220786386692,True,False
286,0.12299636996091728,0.12784616360144482,0.1018485918462056,0.27724923669457546,True,-0.13798781635734814,0.353447817054219,1,False,0.49143563341156715,False,False,0.04488167793641114,0.18721634547538574,1,False,0.1423346675389746,True,False
287,0.11600500228129182,0.11089101664114573,0.10185091893785905,0.33331039726206724,True,-0.16970238525580006,0.4319297808984661,1,False,0.6016321661542662,False,False,0.01954604962835912,0.20974663453748726,1,False,0.19020058490912814,True,False
288,0.09752367306949838,0.11851204069343488,0.10184917597594718,0.2736672370893775,False,-0.08243573090992722,0.3724330048461182,1,False,0.4548687357560454,False,False,0.04937788772917335,0.19267322951014398,1,False,0.14329534178097064,True,False
289,0.10096414268261053,0.10895864441049519,0.10184824796954232,0.29802691211272586,True,-0.16218060445489532,0.35547802390087907,1,False,0.5176586283557744,False,False,0.03406661411708269,0.2410661894435932,1,False,0.2069995753265105,True,False
290,0.0937557661301319,0.09189077754901,0.10184935772431798,0.2986401510865124,False,-0.15852202648086627,0.3872801393495238,1,False,0.5458021658303901,False,False,0.047382761232831076,0.19422263565042858,1,False,0.1468398744175975,True,False
291,0.09752009503102144,0.10267694408944526,0.10185029303164267,0.1897118783147129,True,-0.11719699724532771,0.27746322583073274,1,False,0.39466022307606047,False,False,0.024956181010645187,0.1869552035271967,2,False,0.15764632119736038,True,False
292,0.10347993931422829,0.1221048261948343,0.10184816440372937,0.2498994751675438,False,-0.08718801287353072,0.3277211471542776,1,False,0.4149091600278083,False,False,0.015260159773496765,0.1654581476041349,1,False,0.15019798783063815,True,False
293,0.06357130894079341,0.10750868468174582,0.10184940126242677,0.327371016648652,False,-0.19049391969667098,0.4091577384739704,1,False,0.5996516581706414,False,False,0.015388877439336843,0.21187830794672394,2,False,0.17014410942239247,True,False
294,0.11881835238309246,0.11231848442665408,0.1018473822791202,0.3023385749430367,True,-0.12404262086499286,0.38197964647765464,1,False,0.5060222673426475,False,False,0.051961475513016706,0.1909378479730739,1,False,0.13897637246005717,True,False
295,0.10426614464853295,0.09669901381117563,0.10184998662782178,0.2228484801954379,True,-0.09020780755466781,0.2550865777245274,1,False,0.3452943852791952,False,False,0.041927968059615364,0.1501043159943227,1,False,0.10817634793470733,True,False
296,0.10893775842164319,0.11172274162256354,0.10184973722320732,0.23639598888827273,True,-0.09383111665365146,0.30812906810572976,1,False,0.4019601847593812,False,False,0.04696288369503121,0.17221948850919713,1,False,0.12525660481416592,True,False
297,0.09937257237268898,0.12384363415663692,0.10184781611587994,0.3308736369139588,True,-0.17950186859260886,0.43991791411483755,1,False,0.6194197827074464,False,False,0.015006473844182092,0.1850825296974865,1,False,0.17007605585330443,True,False
298,0.06243418158678801,0.1029254586020164,0.10184743297723643,0.39210639982673867,False,-0.25021608096385356,0.49403790861742114,1,False,0.7442539895812748,False,False,0.0035662518780670296,0.255665661595742,1,False,0.25209940971767497,True,False
299,0.09674532772670633,0.05372732757616728,0.10184895191778054,0.2660526096834255,False,-0.13646222479714476,0.4162198475483716,1,False,0.5526820723455164,False,False,0.013640837670870334,0.23200562079877113,1,False,0.2183647831279008,True,False
300,0.10224467664065229,0.10655768265453006,0.10184875282046961,0.27107694444408537,False,-0.11251172972947591,0.35770601210002495,1,False,0.4702177418295009,False,False,0.038207241463880014,0.12876405765048207,1,False,0.09055681618660205,True,False
301,0.13228964752298195,0.14343499882030564,0.10184954495252571,0.2709423847737511,False,-0.08438631634934834,0.36416695472916694,1,False,0.4485532710785153,False,False,0.07128517296316517,0.1769695666911681,1,False,0.10568439372800292,True,True
302,0.07179314049663689,0.08815725040892185,0.10185114509444597,0.34743089851332853,False,-0.25571265414026073,0.360899644258402,1,False,0.6166122983986627,False,False,0.03924421055701842,0.20799971867985229,1,False,0.16875550812283385,True,False
303,0.08313062426301254,0.0788228496450183,0.10184983037651339,0.22505420230055762,False,-0.06518686116535558,0.3156031469171845,1,False,0.38079000808254004,False,False,0.053590472814569454,0.18904076995685976,1,False,0.1354502971422903,True,False
304,0.10503691213729745,0.10737424494879114,0.10184912724851966,0.22988371595671345,False,-0.060305512756865486,0.2880240520585991,1,False,0.34832956481546457,False,False,0.05176845116218927,0.21708135343363338,1,False,0.16531290227144413,True,False
305,0.05653142998860506,0.10469769129618213,0.10184847028078513,0.19425247589998415,False,-0.04518754087621749,0.2573629392655451,1,False,0.3025504801417626,False,False,0.04678467226393501,0.16780478179744301,2,False,0.10133343643304993,True,False
306,0.0885869405619572,0.09026276680208255,0.10185000138621512,0.1793410317809311,False,-0.04448690565782149,0.25903483032335833,1,False,0.3035217359811798,False,False,0.0846959145945495,0.22810857356897266,1,False,0.14341265897442315,True,True
307,0.10942118812994521,0.08379393348265282,0.10184862528845848,0.27628006791676213,False,-0.08051817278414491,0.34244692805844335,1,False,0.42296510084258826,False,False,0.020945603638282434,0.17351394680116977,2,False,0.15238362802145797,True,False
308,0.07040025810453748,0.06517006771428818,0.10184975560681173,0.3528362403074533,False,-0.16775759669348767,0.3961646099818155,1,False,0.5639222066753031,False,False,-0.0017462100752610767,0.179310100474106,1,False,0.18105631054936708,False,False
309,0.09840576176862112,0.07338508720668165,0.10184855433546333,0.29164009639740884,False,-0.10493775285843854,0.3114156678441663,1,False,0.41635342070260484,False,False,0.06491059385632961,0.17603214459972882,1,False,0.11112155074339922,True,False
310,0.09895348837902818,0.09171952354516005,0.10184984073766734,0.2907446556218387,True,-0.1377504737511241,0.4676903520660987,1,False,0.6054408258172228,False,False,0.039598744445869485,0.25735958977707274,1,False,0.21776084533120327,True,False
311,0.11694900610200995,0.11370622256622896,0.10184969529266191,0.20766068466155882,False,-0.052724054844128856,0.2821887014492376,1,False,0.3349127562933664,False,False,0.06608265136499972,0.2101615661999533,1,False,0.14407891483495358,True,False
312,0.14548760057615254,0.07478453524831785,0.10184929387701638,0.1886972318897331,True,-0.03446443949129454,0.3369302487350874,1,False,0.37139468822638194,False,False,0.08034204796434954,0.21771176357356142,1,False,0.13736971560921188,True,True
313,0.09944904576400436,0.1620272604873008,0.10185066918766374,0.3270382853632183,False,-0.21334616194923375,0.3382961597821031,1,False,0.5516423217313369,False,False,0.05875379331386204,0.22290687756162347,1,False,0.16415308424776143,True,False
314,0.06576968461200042,0.08535367672114225,0.10184898834287348,0.3144191351418439,False,-0.17238530304227678,0.33755997784006453,1,False,0.5099452808823413,False,False,0.00021167754233434834,0.1529420977836642,1,False,0.15273042024132985,True,False
315,0.08985910853538734,0.06030126816294623,0.10184877468939586,0.25317612181616916,True,-0.1039387270216013,0.33004394496693856,1,False,0.43398267198853985,False,False,0.005416219935226282,0.16825130739892113,1,False,0.16283508746369485,True,False
316,0.09939538013864346,0.1063243229947922,0.10185068516544164,0.2907874231913066,False,-0.17028331356416151,0.358879918010358,1,False,0.5291632315745195,False,False,0.02121159992737766,0.16880300052548602,1,False,0.14759140059810838,True,False
317,0.10687083760757224,0.05583570785632806,0.10184862964054414,0.2906719091243044,False,-0.12688264244244896,0.3666906347091331,1,False,0.49357327715158206,False,False,0.058842188862066144,0.20041231705217144,1,False,0.14157012819010528,True,False
318,0.08723412571430597,0.10245628476232535,0.101849464467131,0.2509419704585924,False,-0.06521976549364489,0.3335696087048696,1,False,0.3987893741985145,False,False,0.08425768806655913,0.19689785064953774,1,False,0.11264016258297861,True,True
319,0.08965840798886736,0.14333705957889145,0.10184694220964535,0.26609895114550547,False,-0.10933173825894779,0.3670265016078294,1,False,0.47635823986677717,False,False,0.03970156634479849,0.20827560030104453,1,False,0.16857403395624604,True,False
320,0.11395084916396306,0.13339000987161795,0.10185012126708425,0.18949623428304044,False,-0.026380896901188153,0.2637156808044274,1,False,0.2900965777056156,False,False,0.06944752877727589,0.21814676921785348,1,False,0.14869924044057758,True,False
321,0.11832665932156369,0.10007261440797606,0.10184960819467818,0.23591161643093572,True,-0.08846614160219832,0.3153694907608403,1,False,0.40383563236303865,False,False,0.005911078102557789,0.1835098975631654,1,False,0.17759881946060763,True,False
322,0.09858382351015248,0.08293453398180432,0.101848834550354,0.20883657633102004,False,-0.06325529342788729,0.2654053477701319,1,False,0.3286606411980192,False,False,0.052537770717154125,0.1412687704987266,1,False,0.08873099978157248,True,False
323,0.0832222045674027,0.09385003339602456,0.10184840205321408,0.2087660595447634,False,-0.06267023347953272,0.26769372390417345,1,False,0.33036395738370616,False,False,0.0762987375903559,0.1525158650843027,1,False,0.07621712749394681,True,True
324,0.11530957773005733,0.0837901010145398,0.10184794373407964,0.15879961586590463,True,-0.03522529157168504,0.24400123522176526,1,False,0.2792265267934503,False,False,0.08047795940449273,0.1522083151879949,1,False,0.07173035578350218,True,True
325,0.07491346229372876,0.08792685566548067,0.1018496729702046,0.10916004575555599,False,0.0017203407658624215,0.203536258437311,1,False,0.20181591767144857,True,False,0.05372152810216214,0.1638177803164918,2,False,0.10886722617584721,True,False
326,0.13943103904340207,0.11697531459339482,0.10184862876578075,0.1243329277893742,False,0.019525041786998144,0.22890242726716653,1,False,0.20937738548016838,True,False,0.06745463245781705,0.16065720967393832,1,False,0.09320257721612127,True,False
327,0.07357733797687825,0.10052552846198114,0.10185038590522948,0.2535866756296526,False,-0.09935916578862165,0.3397908109163107,1,False,0.43914997670493233,False,False,0.04866352013808531,0.17134581711826105,2,False,0.12244324790745408,True,False
328,0.0919833181605998,0.0643828643646805,0.10184830674755713,0.1979043957109301,True,-0.09479678094800509,0.22837814396923994,1,False,0.32317492491724503,False,False,0.04456396228116006,0.12918427626037138,1,False,0.08462031397921133,True,False
329,0.09719810385303629,0.07700065475442006,0.10184975776013781,0.19887367614375676,False,-0.05307033279507011,0.28366396716305525,1,False,0.33673429995812537,False,False,0.054732982051052745,0.15423158706255014,1,False,0.09949860501149739,True,False
330,0.08959683770655591,0.10023358145411695,0.10184955429711012,0.2516883118866372,False,-0.12530144266017104,0.30213142259713377,1,False,0.42743286525730484,False,False,0.0591669255932011,0.1985140443711778,1,False,0.1393471187779767,True,False
331,0.10972971379513977,0.09245673595520905,0.10185048904224843,0.3017788601198728,True,-0.18672430594939438,0.37734148139140267,1,False,0.564065787340797,False,False,-0.04195130696682138,0.1736198422138749,1,False,0.21557114918069625,False,False
332,0.09241781531694596,0.12155112856467838,0.10185030720586374,0.18239140839799745,False,-0.07304441157213394,0.274794893691157,1,False,0.34783930526329093,False,False,0.056752532411946846,0.17977109809482994,1,False,0.1230185656828831,True,False
333,0.10643410626681164,0.10940667622787757,0.10184876808102686,0.12279749501464828,False,0.0025377140601826964,0.2162125948221137,1,False,0.213674880761931,True,False,0.06313282845667084,0.1752574779452277,1,False,0.11212464948855685,True,False
334,0.08678822042486907,0.11182935843252004,0.1018481553304506,0.4009646837801889,False,-0.2542445846284043,0.5511303004720305,1,False,0.8053748851004348,False,False,-0.03855683066973342,0.2001546871702765,1,False,0.23871151784000993,False,False
335,0.09536615677238534,0.11808596705969501,0.10184935296165601,0.17243396922280904,True,-0.024306467276479084,0.2261245993929453,1,False,0.2504310666694244,False,False,0.07083384388109572,0.1675813515361571,1,False,0.09674750765506139,True,False
336,0.09113955050761188,0.11900036168128168,0.10184609231797176,0.290832532460502,True,-0.15378275898988825,0.33305828573054985,1,False,0.4868410447204381,False,False,0.06591236225009398,0.1648005010211832,1,False,0.09888813877108923,True,False
337,0.06761035352619287,0.11233490685777482,0.10184806686772753,0.2520682318886594,False,-0.10809682701098901,0.2962134640316171,1,False,0.4043102910426061,False,False,0.04089878134904562,0.18689100989742563,1,False,0.14599222854838,True,False
338,0.12433370291303485,0.1373612839147235,0.10184895440187948,0.22741653055451672,False,-0.03924826429765264,0.2676915958760978,1,False,0.30693986017375047,False,False,0.08066746364145189,0.21833666033486926,1,False,0.13766919669341737,True,True
339,0.09392063070849119,0.10255719540309614,0.10184951381983165,0.35580000974873477,False,-0.17847791215553363,0.3881954094507925,1,False,0.5666733216063261,False,False,0.013045489952997931,0.25035787380736496,2,False,0.22044949083573168,True,False
340,0.06545355296478027,0.08582679813615778,0.10184999451754798,0.31606174646356944,False,-0.17161224708272735,0.3996097041330811,1,False,0.5712219512158084,False,False,-0.010102930056678481,0.29718510874597637,2,False,0.29694635810363845,False,False
341,0.09072340523882547,0.12474316312135585,0.10184955967549786,0.32711147890962944,False,-0.17223695603065262,0.4128390102040275,1,False,0.5850759662346802,False,False,0.01684317036773533,0.22523696337986,1,False,0.20839379301212466,True,False
342,0.05717372900691362,0.09387357363715443,0.10185048978712,0.30063726944861113,False,-0.16056343671575915,0.3636287910286795,1,False,0.5241922277444386,False,False,-0.006582061908103353,0.19855507282081364,1,False,0.20513713472891698,False,False
343,0.08021404847276618,0.09779401413045952,0.10185165136073701,0.2007286540680791,False,-0.06619528590791725,0.31010449151109365,1,False,0.3762997774190109,False,False,0.03659319997939852,0.18038630888262203,1,False,0.1437931089032235,True,False
344,0.11162310430358342,0.10409351665307301,0.10184766578948182,0.42867164598841756,False,-0.2253142637949807,0.436444333196979,1,False,0.6617585969919597,False,False,0.042816313677284806,0.20662976225032512,1,False,0.1638134485730403,True,False
345,0.11659769294138508,0.1083623231774506,0.10184945389150205,0.16184725190851576,False,-0.034821557036294,0.2697510823232707,1,False,0.3045726393595647,False,False,0.08414448752852444,0.18049477662525787,1,False,0.09635028909673343,True,True
346,0.10810600618817767,0.11736536387605664,0.10185069143163224,0.3127308018938291,False,-0.15181550602206417,0.37545169703881887,1,False,0.527267203060883,False,False,0.039514370977326435,0.21473127291979385,2,False,0.17264431898686494,True,True
347,0.10907180992924548,0.10480650397191016,0.10184991834482258,0.16567479121399906,False,-0.024299422952810366,0.23155305595670064,1,False,0.255852478909511,False,False,0.05537423792747241,0.1813051046119605,2,False,0.12172291202859596,True,False
348,0.10904587259440261,0.09232299115664898,0.10184767282140628,0.23801163284882582,False,-0.09578752734391065,0.4048364712440127,1,False,0.5006239985879233,False,False,0.0018072116272633307,0.1453329284148678,2,False,0.1283219383545014,True,False
349,0.11024678260941484,0.11641097853285687,0.10184959000407617,0.29397728754211705,True,-0.09970103893324415,0.37374711653671205,1,False,0.4734481554699562,False,False,0.06730478102217405,0.1598695907434891,1,False,0.09256480972131506,True,False
350,0.12930765634402325,0.07859054425844743,0.10184909569088293,0.19747128827731725,True,-0.09124605894271809,0.30901303031827476,1,False,0.40025908926099285,False,False,0.08815515734466438,0.22159914211589937,1,False,0.13344398477123498,True,True
351,0.11814660825874418,0.10507510384498439,0.1018501302736306,0.347418355450617,True,-0.19195939748373542,0.38412940629170816,1,False,0.5760888037754436,False,False,0.09283541998652999,0.21259419438763158,1,False,0.1197587744011016,True,True
352,0.11896684793745427,0.12843299763975852,0.1018498792533952,0.2907994394322856,True,-0.0948546763911212,0.4182007832364745,1,False,0.5130554596275957,False,False,0.05483589106348996,0.21345593974106838,1,False,0.15862004867757842,True,False
353,0.12702309770108805,0.1330817776109698,0.10185024767114158,0.2422304352328415,True,-0.07042589182999882,0.308057903708354,1,False,0.3784837955383528,False,False,0.0821082635979367,0.2153787122330732,1,False,0.13327044863513648,True,True
354,0.08435513134724242,0.08813029890661016,0.10184988021312323,0.2127167177977281,False,-0.07297689806247476,0.2578254201834695,1,False,0.33080231824594425,False,False,0.018835574744792295,0.1825621831945012,1,False,0.1637266084497089,True,False
355,0.09662665213431076,0.07812878430516242,0.1018490826454494,0.3688212148977229,False,-0.22391882347680217,0.41199456879448004,1,False,0.6359133922712822,False,False,0.009380245191325572,0.17763244545557622,1,False,0.16825220026425064,True,False
356,0.11101379052651321,0.07341806774699068,0.10184762082213233,0.23170107524062214,True,-0.07306516605390367,0.3456759753668221,1,False,0.41874114142072577,False,False,0.05759035355148953,0.18669986378191905,1,False,0.12910951023042952,True,False
357,0.09826591918902344,0.11318442384821396,0.10185128771976089,0.2646599890397461,False,-0.09112908241842682,0.2941489090793542,1,False,0.385277991497781,False,False,0.0672980977006746,0.21648585949476798,1,False,0.14918776179409338,True,False
358,0.07557231156697491,0.06656284837989543,0.10184916075313369,0.28272899531683904,False,-0.13324544834416202,0.34375016959849514,1,False,0.47699561794265716,False,False,-0.011540658009665056,0.2170554503750146,3,False,0.21308363249611423,False,False
359,0.0845210372459205,0.09127437166983977,0.10185007117079586,0.19904536667746472,False,-0.04394607552790084,0.2531158532659429,1,False,0.29706192879384374,False,False,0.018014138296480353,0.1715616138195109,1,False,0.15354747552303055,True,False
360,0.10735931276419533,0.11235992103002336,0.10184915623960855,0.21917701804401535,True,-0.077688138919471,0.3109377891773776,1,False,0.3886259280968486,False,False,0.04893051980062903,0.1702632640877217,1,False,0.12133274428709266,True,False
