dist,estimator,delta,quantile_abs_err
"Mix(0.1,3)",Trimmed Mean,0.37670269031909065,0.02621219831309874
"Mix(0.1,3)",Trimmed Mean,0.4339946372474493,0.023221626109801403
"Mix(0.1,3)",Trimmed Mean,0.5,0.019989998985949886
"Mix(0.01,30)",Mean IV,0.002,0.07541380985631527
"Mix(0.01,30)",Mean IV,0.002304175937155263,0.074591726415611
"Mix(0.01,30)",Mean IV,0.0026546133746826648,0.0733506843594805
"Mix(0.01,30)",Mean IV,0.003058348130197162,0.07203319450579332
"Mix(0.01,30)",Mean IV,0.0035234860845220423,0.07059511411999216
"Mix(0.01,30)",Mean IV,0.004059365925428552,0.06940431930025157
"Mix(0.01,30)",Mean IV,0.004676746642740232,0.06768750035152667
"Mix(0.01,30)",Mean IV,0.005388023539186853,0.06639681728797098
"Mix(0.01,30)",Mean IV,0.006207477093910235,0.0644844545798026
"Mix(0.01,30)",Mean IV,0.007151559675115222,0.0634282297299432
"Mix(0.01,30)",Mean IV,0.008239225858265201,0.0617406103962568
"Mix(0.01,30)",Mean IV,0.009492312981701037,0.060475961999049914
"Mix(0.01,30)",Mean IV,0.010935979580191029,0.05926424165004795
"Mix(0.01,30)",Mean IV,0.012599210498948727,0.05797392060591463
"Mix(0.01,30)",Mean IV,0.014515398829415806,0.05679377657994634
"Mix(0.01,30)",Mean IV,0.016723016350475777,0.05559333736683258
"Mix(0.01,30)",Mean IV,0.019266385935710145,0.05423750188127902
"Mix(0.01,30)",Mean IV,0.022196571434504937,0.05291215220895392
"Mix(0.01,30)",Mean IV,0.025572402893367062,0.051446341283032784
"Mix(0.01,30)",Mean IV,0.029461657701067987,0.050061016067250025
"Mix(0.01,30)",Mean IV,0.033942421371752934,0.04853777503562322
"Mix(0.01,30)",Mean IV,0.03910465528678882,0.047046193556511434
"Mix(0.01,30)",Mean IV,0.045052002871285045,0.0455599203207468
"Mix(0.01,30)",Mean IV,0.05190387046833238,0.04402163496981238
"Mix(0.01,30)",Mean IV,0.059797824689177534,0.04245630657225527
"Mix(0.01,30)",Mean IV,0.06889235437151585,0.04097564037691649
"Mix(0.01,30)",Mean IV,0.07937005259840996,0.03927345912413577
"Mix(0.01,30)",Mean IV,0.09144128266400184,0.0376511526907255
"Mix(0.01,30)",Mean IV,0.10534840158850287,0.036070698613463084
"Mix(0.01,30)",Mean IV,0.12137062597899873,0.03444246391152408
"Mix(0.01,30)",Mean IV,0.13982963792914008,0.032745963183983616
"Mix(0.01,30)",Mean IV,0.1610960435087286,0.030986939013540937
"Mix(0.01,30)",Mean IV,0.1855968135118648,0.02915346649366106
"Mix(0.01,30)",Mean IV,0.2138238558533658,0.027356893245992837
"Mix(0.01,30)",Mean IV,0.24634389172354024,0.025447905595863327
"Mix(0.01,30)",Mean IV,0.2838098337872815,0.023448746089472762
"Mix(0.01,30)",Mean IV,0.326973894870344,0.02139202991299783
"Mix(0.01,30)",Mean IV,0.37670269031909065,0.019228152182477014
"Mix(0.01,30)",Mean IV,0.4339946372474493,0.016979390571257028
"Mix(0.01,30)",Mean IV,0.5,0.014672081500240908
"Mix(0.01,30)",Ratio-of-Medians,0.002,0.10138526297987942
"Mix(0.01,30)",Ratio-of-Medians,0.002304175937155263,0.09918294370030893
"Mix(0.01,30)",Ratio-of-Medians,0.0026546133746826648,0.09755149318236575
"Mix(0.01,30)",Ratio-of-Medians,0.003058348130197162,0.09602076323172637
"Mix(0.01,30)",Ratio-of-Medians,0.0035234860845220423,0.09467774837865663
"Mix(0.01,30)",Ratio-of-Medians,0.004059365925428552,0.09284012376681999
"Mix(0.01,30)",Ratio-of-Medians,0.004676746642740232,0.09119550895475735
"Mix(0.01,30)",Ratio-of-Medians,0.005388023539186853,0.08952270203690772
"Mix(0.01,30)",Ratio-of-Medians,0.006207477093910235,0.0879659873538346
"Mix(0.01,30)",Ratio-of-Medians,0.007151559675115222,0.08581533943830669
"Mix(0.01,30)",Ratio-of-Medians,0.008239225858265201,0.08429434255437684
"Mix(0.01,30)",Ratio-of-Medians,0.009492312981701037,0.08225089863420099
"Mix(0.01,30)",Ratio-of-Medians,0.010935979580191029,0.08033717817716376
"Mix(0.01,30)",Ratio-of-Medians,0.012599210498948727,0.07849170503049299
"Mix(0.01,30)",Ratio-of-Medians,0.014515398829415806,0.07632804273343301
"Mix(0.01,30)",Ratio-of-Medians,0.016723016350475777,0.07429376428758493
"Mix(0.01,30)",Ratio-of-Medians,0.019266385935710145,0.07205286184895236
"Mix(0.01,30)",Ratio-of-Medians,0.022196571434504937,0.07016587667912423
"Mix(0.01,30)",Ratio-of-Medians,0.025572402893367062,0.06834608571585664
"Mix(0.01,30)",Ratio-of-Medians,0.029461657701067987,0.06615701841785614
"Mix(0.01,30)",Ratio-of-Medians,0.033942421371752934,0.0640085895601907
"Mix(0.01,30)",Ratio-of-Medians,0.03910465528678882,0.061893501717373615
"Mix(0.01,30)",Ratio-of-Medians,0.045052002871285045,0.05990882310187047
"Mix(0.01,30)",Ratio-of-Medians,0.05190387046833238,0.057866568949762436
"Mix(0.01,30)",Ratio-of-Medians,0.059797824689177534,0.05577765463857917
"Mix(0.01,30)",Ratio-of-Medians,0.06889235437151585,0.053495198189039354
"Mix(0.01,30)",Ratio-of-Medians,0.07937005259840996,0.051266206314608806
"Mix(0.01,30)",Ratio-of-Medians,0.09144128266400184,0.04918876695394583
"Mix(0.01,30)",Ratio-of-Medians,0.10534840158850287,0.04706090013344765
"Mix(0.01,30)",Ratio-of-Medians,0.12137062597899873,0.04464193874148074
"Mix(0.01,30)",Ratio-of-Medians,0.13982963792914008,0.0424423080021624
"Mix(0.01,30)",Ratio-of-Medians,0.1610960435087286,0.040058295629481294
"Mix(0.01,30)",Ratio-of-Medians,0.1855968135118648,0.03771023188139369
"Mix(0.01,30)",Ratio-of-Medians,0.2138238558533658,0.03527366355280377
"Mix(0.01,30)",Ratio-of-Medians,0.24634389172354024,0.032794314380161615
"Mix(0.01,30)",Ratio-of-Medians,0.2838098337872815,0.030165797659899737
"Mix(0.01,30)",Ratio-of-Medians,0.326973894870344,0.027506544296163803
"Mix(0.01,30)",Ratio-of-Medians,0.37670269031909065,0.024679873167960165
"Mix(0.01,30)",Ratio-of-Medians,0.4339946372474493,0.021724449516934984
"Mix(0.01,30)",Ratio-of-Medians,0.5,0.018674072090714033
"Mix(0.01,30)",Median-of-Ratios,0.002,0.04453679643553379
"Mix(0.01,30)",Median-of-Ratios,0.002304175937155263,0.04402530181103682
"Mix(0.01,30)",Median-of-Ratios,0.0026546133746826648,0.043303643168601295
"Mix(0.01,30)",Median-of-Ratios,0.003058348130197162,0.042458867043214096
"Mix(0.01,30)",Median-of-Ratios,0.0035234860845220423,0.04151610933871577
"Mix(0.01,30)",Median-of-Ratios,0.004059365925428552,0.04081030091016269
"Mix(0.01,30)",Median-of-Ratios,0.004676746642740232,0.03980796422901875
"Mix(0.01,30)",Median-of-Ratios,0.005388023539186853,0.03894298614698482
"Mix(0.01,30)",Median-of-Ratios,0.006207477093910235,0.03831006607435666
"Mix(0.01,30)",Median-of-Ratios,0.007151559675115222,0.03766320999571833
"Mix(0.01,30)",Median-of-Ratios,0.008239225858265201,0.0368218522409799
"Mix(0.01,30)",Median-of-Ratios,0.009492312981701037,0.036066339814719184
"Mix(0.01,30)",Median-of-Ratios,0.010935979580191029,0.03525056444636297
"Mix(0.01,30)",Median-of-Ratios,0.012599210498948727,0.03453649261013123
"Mix(0.01,30)",Median-of-Ratios,0.014515398829415806,0.033697356012256846
"Mix(0.01,30)",Median-of-Ratios,0.016723016350475777,0.03298753866707811
"Mix(0.01,30)",Median-of-Ratios,0.019266385935710145,0.03218477259165365
"Mix(0.01,30)",Median-of-Ratios,0.022196571434504937,0.03130084872863208
"Mix(0.01,30)",Median-of-Ratios,0.025572402893367062,0.03051410953137898
"Mix(0.01,30)",Median-of-Ratios,0.029461657701067987,0.02973259924436219
"Mix(0.01,30)",Median-of-Ratios,0.033942421371752934,0.02892158634741553
"Mix(0.01,30)",Median-of-Ratios,0.03910465528678882,0.028052720391935956
"Mix(0.01,30)",Median-of-Ratios,0.045052002871285045,0.02717339577453652
"Mix(0.01,30)",Median-of-Ratios,0.05190387046833238,0.0262913932424338
"Mix(0.01,30)",Median-of-Ratios,0.059797824689177534,0.025354802752955447
"Mix(0.01,30)",Median-of-Ratios,0.06889235437151585,0.0244484195087224
"Mix(0.01,30)",Median-of-Ratios,0.07937005259840996,0.023513846116601674
"Mix(0.01,30)",Median-of-Ratios,0.09144128266400184,0.022522704485788064
"Mix(0.01,30)",Median-of-Ratios,0.10534840158850287,0.021542027014119405
"Mix(0.01,30)",Median-of-Ratios,0.12137062597899873,0.020561726091530067
"Mix(0.01,30)",Median-of-Ratios,0.13982963792914008,0.019622321914902954
"Mix(0.01,30)",Median-of-Ratios,0.1610960435087286,0.018595973973393687
"Mix(0.01,30)",Median-of-Ratios,0.1855968135118648,0.01754157554607972
"Mix(0.01,30)",Median-of-Ratios,0.2138238558533658,0.016478748307157193
"Mix(0.01,30)",Median-of-Ratios,0.24634389172354024,0.015353867908830714
"Mix(0.01,30)",Median-of-Ratios,0.2838098337872815,0.01413572557434028
"Mix(0.01,30)",Median-of-Ratios,0.326973894870344,0.01292289742425939
"Mix(0.01,30)",Median-of-Ratios,0.37670269031909065,0.011613345810723898
"Mix(0.01,30)",Median-of-Ratios,0.4339946372474493,0.01024633614437034
"Mix(0.01,30)",Median-of-Ratios,0.5,0.008824380520731534
"Mix(0.01,30)",Catoni,0.002,0.0644450589947146
"Mix(0.01,30)",Catoni,0.002304175937155263,0.06329776354737736
"Mix(0.01,30)",Catoni,0.0026546133746826648,0.06212517655440106
"Mix(0.01,30)",Catoni,0.003058348130197162,0.06080087055159382
"Mix(0.01,30)",Catoni,0.0035234860845220423,0.059489510565771585
"Mix(0.01,30)",Catoni,0.004059365925428552,0.05839098203067851
"Mix(0.01,30)",Catoni,0.004676746642740232,0.057408562484045716
"Mix(0.01,30)",Catoni,0.005388023539186853,0.05624391598412187
"Mix(0.01,30)",Catoni,0.006207477093910235,0.05500263269276507
"Mix(0.01,30)",Catoni,0.007151559675115222,0.0540361327993995
"Mix(0.01,30)",Catoni,0.008239225858265201,0.05316497015281529
"Mix(0.01,30)",Catoni,0.009492312981701037,0.052309494946443394
"Mix(0.01,30)",Catoni,0.010935979580191029,0.05110608994962674
"Mix(0.01,30)",Catoni,0.012599210498948727,0.05022508529170277
"Mix(0.01,30)",Catoni,0.014515398829415806,0.04917115111499152
"Mix(0.01,30)",Catoni,0.016723016350475777,0.04811972363611231
"Mix(0.01,30)",Catoni,0.019266385935710145,0.04692833762451827
"Mix(0.01,30)",Catoni,0.022196571434504937,0.04583844212827763
"Mix(0.01,30)",Catoni,0.025572402893367062,0.044598761030688404
"Mix(0.01,30)",Catoni,0.029461657701067987,0.043266394600810276
"Mix(0.01,30)",Catoni,0.033942421371752934,0.04205750898702766
"Mix(0.01,30)",Catoni,0.03910465528678882,0.04078905865462643
"Mix(0.01,30)",Catoni,0.045052002871285045,0.03958725931747476
"Mix(0.01,30)",Catoni,0.05190387046833238,0.0383551601393064
"Mix(0.01,30)",Catoni,0.059797824689177534,0.037119626347896825
"Mix(0.01,30)",Catoni,0.06889235437151585,0.03569979814143277
"Mix(0.01,30)",Catoni,0.07937005259840996,0.03440014206397016
"Mix(0.01,30)",Catoni,0.09144128266400184,0.03302795444744096
"Mix(0.01,30)",Catoni,0.10534840158850287,0.03162496713730764
"Mix(0.01,30)",Catoni,0.12137062597899873,0.030212256427072676
"Mix(0.01,30)",Catoni,0.13982963792914008,0.028758807789311818
"Mix(0.01,30)",Catoni,0.1610960435087286,0.027333367763593193
"Mix(0.01,30)",Catoni,0.1855968135118648,0.02580233267500715
"Mix(0.01,30)",Catoni,0.2138238558533658,0.024143785415698945
"Mix(0.01,30)",Catoni,0.24634389172354024,0.022442308462557327
"Mix(0.01,30)",Catoni,0.2838098337872815,0.020690919157273342
"Mix(0.01,30)",Catoni,0.326973894870344,0.0189183299531118
"Mix(0.01,30)",Catoni,0.37670269031909065,0.016987778017402765
"Mix(0.01,30)",Catoni,0.4339946372474493,0.015079888556154265
"Mix(0.01,30)",Catoni,0.5,0.01303089696427212
"Mix(0.01,30)",Trimmed Mean,0.002,0.051808277987896965
"Mix(0.01,30)",Trimmed Mean,0.002304175937155263,0.05073053128321874
"Mix(0.01,30)",Trimmed Mean,0.0026546133746826648,0.050093808293887127
"Mix(0.01,30)",Trimmed Mean,0.003058348130197162,0.04940484772356737
"Mix(0.01,30)",Trimmed Mean,0.0035234860845220423,0.048758128985573385
"Mix(0.01,30)",Trimmed Mean,0.004059365925428552,0.048132568295380714
"Mix(0.01,30)",Trimmed Mean,0.004676746642740232,0.04744768568203247
"Mix(0.01,30)",Trimmed Mean,0.005388023539186853,0.04676203703956272
"Mix(0.01,30)",Trimmed Mean,0.006207477093910235,0.0458306172349267
"Mix(0.01,30)",Trimmed Mean,0.007151559675115222,0.04500781682664633
"Mix(0.01,30)",Trimmed Mean,0.008239225858265201,0.04407003786532533
"Mix(0.01,30)",Trimmed Mean,0.009492312981701037,0.04327818077976642
"Mix(0.01,30)",Trimmed Mean,0.010935979580191029,0.04248339417171758
"Mix(0.01,30)",Trimmed Mean,0.012599210498948727,0.041720939841162236
"Mix(0.01,30)",Trimmed Mean,0.014515398829415806,0.0407532164260413
"Mix(0.01,30)",Trimmed Mean,0.016723016350475777,0.039847906562024506
"Mix(0.01,30)",Trimmed Mean,0.019266385935710145,0.0390572681592356
"Mix(0.01,30)",Trimmed Mean,0.022196571434504937,0.03811578560493738
"Mix(0.01,30)",Trimmed Mean,0.025572402893367062,0.037248208371968676
"Mix(0.01,30)",Trimmed Mean,0.029461657701067987,0.036458806052738144
"Mix(0.01,30)",Trimmed Mean,0.033942421371752934,0.03561969527485532
"Mix(0.01,30)",Trimmed Mean,0.03910465528678882,0.0347346810324274
"Mix(0.01,30)",Trimmed Mean,0.045052002871285045,0.03375401107861555
"Mix(0.01,30)",Trimmed Mean,0.05190387046833238,0.032862479974225284
"Mix(0.01,30)",Trimmed Mean,0.059797824689177534,0.03191615084005472
"Mix(0.01,30)",Trimmed Mean,0.06889235437151585,0.0309321005219194
"Mix(0.01,30)",Trimmed Mean,0.07937005259840996,0.029913404416237074
"Mix(0.01,30)",Trimmed Mean,0.09144128266400184,0.02890225287033744
"Mix(0.01,30)",Trimmed Mean,0.10534840158850287,0.02787442320303687
"Mix(0.01,30)",Trimmed Mean,0.12137062597899873,0.02673295334218664
"Mix(0.01,30)",Trimmed Mean,0.13982963792914008,0.025527551286524137
"Mix(0.01,30)",Trimmed Mean,0.1610960435087286,0.024360150038868485
"Mix(0.01,30)",Trimmed Mean,0.1855968135118648,0.02310648226873498
"Mix(0.01,30)",Trimmed Mean,0.2138238558533658,0.021749945473814113
"Mix(0.01,30)",Trimmed Mean,0.24634389172354024,0.02039041829997332
"Mix(0.01,30)",Trimmed Mean,0.2838098337872815,0.018948214376456263
"Mix(0.01,30)",Trimmed Mean,0.326973894870344,0.01743094879333142
"Mix(0.01,30)",Trimmed Mean,0.37670269031909065,0.015843015417183692
"Mix(0.01,30)",Trimmed Mean,0.4339946372474493,0.014103238041945935
"Mix(0.01,30)",Trimmed Mean,0.5,0.012228733872914455
t(2.01),Mean IV,0.002,0.035138850354808744
t(2.01),Mean IV,0.002304175937155263,0.03338079467872271
t(2.01),Mean IV,0.0026546133746826648,0.03093923656143224
t(2.01),Mean IV,0.003058348130197162,0.028639512358567067
t(2.01),Mean IV,0.0035234860845220423,0.026763251574576114
t(2.01),Mean IV,0.004059365925428552,0.025654910111165812
t(2.01),Mean IV,0.004676746642740232,0.024437371729641628
t(2.01),Mean IV,0.005388023539186853,0.023230018914294107
t(2.01),Mean IV,0.006207477093910235,0.021788039660351262
t(2.01),Mean IV,0.007151559675115222,0.020732207848893434
t(2.01),Mean IV,0.008239225858265201,0.01948607410827904
t(2.01),Mean IV,0.009492312981701037,0.018362572536989065
t(2.01),Mean IV,0.010935979580191029,0.017491472717407235
t(2.01),Mean IV,0.012599210498948727,0.016577472310345103
t(2.01),Mean IV,0.014515398829415806,0.015642963478692224
t(2.01),Mean IV,0.016723016350475777,0.014942141158271449
t(2.01),Mean IV,0.019266385935710145,0.014188159087801503
t(2.01),Mean IV,0.022196571434504937,0.013538702779842884
t(2.01),Mean IV,0.025572402893367062,0.012950718500053547
t(2.01),Mean IV,0.029461657701067987,0.012383762076371544
t(2.01),Mean IV,0.033942421371752934,0.011849230855001633
t(2.01),Mean IV,0.03910465528678882,0.011285445120761774
t(2.01),Mean IV,0.045052002871285045,0.010809668182314108
t(2.01),Mean IV,0.05190387046833238,0.010319937942714989
t(2.01),Mean IV,0.059797824689177534,0.009838540776892672
t(2.01),Mean IV,0.06889235437151585,0.00939119482363777
t(2.01),Mean IV,0.07937005259840996,0.00895509388980573
t(2.01),Mean IV,0.09144128266400184,0.008535927756573226
t(2.01),Mean IV,0.10534840158850287,0.008113414785456739
t(2.01),Mean IV,0.12137062597899873,0.007707365371074233
t(2.01),Mean IV,0.13982963792914008,0.007287189132263256
t(2.01),Mean IV,0.1610960435087286,0.006844279031248076
t(2.01),Mean IV,0.1855968135118648,0.006413395463403101
t(2.01),Mean IV,0.2138238558533658,0.005992153391240393
t(2.01),Mean IV,0.24634389172354024,0.005556197997967916
t(2.01),Mean IV,0.2838098337872815,0.005094149371763023
t(2.01),Mean IV,0.326973894870344,0.004629146978195739
t(2.01),Mean IV,0.37670269031909065,0.004168905995963192
t(2.01),Mean IV,0.4339946372474493,0.003674571769603918
t(2.01),Mean IV,0.5,0.0031554508277967797
t(2.01),Ratio-of-Medians,0.002,0.04710328690416188
t(2.01),Ratio-of-Medians,0.002304175937155263,0.0465228233797196
t(2.01),Ratio-of-Medians,0.0026546133746826648,0.04515583493624644
t(2.01),Ratio-of-Medians,0.003058348130197162,0.04411413809135086
t(2.01),Ratio-of-Medians,0.0035234860845220423,0.043192142355189415
t(2.01),Ratio-of-Medians,0.004059365925428552,0.04236895363455234
t(2.01),Ratio-of-Medians,0.004676746642740232,0.041553431149130675
t(2.01),Ratio-of-Medians,0.005388023539186853,0.0405055314563671
t(2.01),Ratio-of-Medians,0.006207477093910235,0.03928996250560507
t(2.01),Ratio-of-Medians,0.007151559675115222,0.03836669050144046
t(2.01),Ratio-of-Medians,0.008239225858265201,0.037221651277262534
t(2.01),Ratio-of-Medians,0.009492312981701037,0.03638497038655273
t(2.01),Ratio-of-Medians,0.010935979580191029,0.03531439488184079
t(2.01),Ratio-of-Medians,0.012599210498948727,0.03418013443460955
t(2.01),Ratio-of-Medians,0.014515398829415806,0.03324809406537975
t(2.01),Ratio-of-Medians,0.016723016350475777,0.03236264282330866
t(2.01),Ratio-of-Medians,0.019266385935710145,0.03153288574211607
t(2.01),Ratio-of-Medians,0.022196571434504937,0.03063123240708827
t(2.01),Ratio-of-Medians,0.025572402893367062,0.02972690786489161
t(2.01),Ratio-of-Medians,0.029461657701067987,0.028756447255375125
t(2.01),Ratio-of-Medians,0.033942421371752934,0.02783053608482565
t(2.01),Ratio-of-Medians,0.03910465528678882,0.02689550334131747
t(2.01),Ratio-of-Medians,0.045052002871285045,0.025946273436146434
t(2.01),Ratio-of-Medians,0.05190387046833238,0.025076746685083848
t(2.01),Ratio-of-Medians,0.059797824689177534,0.024179489997058934
t(2.01),Ratio-of-Medians,0.06889235437151585,0.023251682429189558
t(2.01),Ratio-of-Medians,0.07937005259840996,0.02223009520205048
t(2.01),Ratio-of-Medians,0.09144128266400184,0.021261408637975814
t(2.01),Ratio-of-Medians,0.10534840158850287,0.02030929214472369
t(2.01),Ratio-of-Medians,0.12137062597899873,0.019270777481681215
t(2.01),Ratio-of-Medians,0.13982963792914008,0.01827020402014302
t(2.01),Ratio-of-Medians,0.1610960435087286,0.017206009420671155
t(2.01),Ratio-of-Medians,0.1855968135118648,0.016144818336568077
t(2.01),Ratio-of-Medians,0.2138238558533658,0.01510517130779193
t(2.01),Ratio-of-Medians,0.24634389172354024,0.013982668664948466
t(2.01),Ratio-of-Medians,0.2838098337872815,0.012921843946504351
t(2.01),Ratio-of-Medians,0.326973894870344,0.011810303973807657
t(2.01),Ratio-of-Medians,0.37670269031909065,0.010613447736460916
t(2.01),Ratio-of-Medians,0.4339946372474493,0.00935064001182199
t(2.01),Ratio-of-Medians,0.5,0.008042688801942866
t(2.01),Median-of-Ratios,0.002,0.013886638576257002
t(2.01),Median-of-Ratios,0.002304175937155263,0.013650605469790933
t(2.01),Median-of-Ratios,0.0026546133746826648,0.013490652563495598
t(2.01),Median-of-Ratios,0.003058348130197162,0.013289932314375898
t(2.01),Median-of-Ratios,0.0035234860845220423,0.013096813929933197
t(2.01),Median-of-Ratios,0.004059365925428552,0.012880330043810478
t(2.01),Median-of-Ratios,0.004676746642740232,0.012677585719216814
t(2.01),Median-of-Ratios,0.005388023539186853,0.012421180809487339
t(2.01),Median-of-Ratios,0.006207477093910235,0.012228360776212343
t(2.01),Median-of-Ratios,0.007151559675115222,0.011975022920348119
t(2.01),Median-of-Ratios,0.008239225858265201,0.01181830865429158
t(2.01),Median-of-Ratios,0.009492312981701037,0.011600752549980681
t(2.01),Median-of-Ratios,0.010935979580191029,0.011321731460062233
t(2.01),Median-of-Ratios,0.012599210498948727,0.01109253588435571
t(2.01),Median-of-Ratios,0.014515398829415806,0.01087281355997452
t(2.01),Median-of-Ratios,0.016723016350475777,0.010630970534180214
t(2.01),Median-of-Ratios,0.019266385935710145,0.010410828464946412
t(2.01),Median-of-Ratios,0.022196571434504937,0.010156901263535157
t(2.01),Median-of-Ratios,0.025572402893367062,0.009910667121626316
t(2.01),Median-of-Ratios,0.029461657701067987,0.00966409080441621
t(2.01),Median-of-Ratios,0.033942421371752934,0.00942211928049522
t(2.01),Median-of-Ratios,0.03910465528678882,0.009156648481638994
t(2.01),Median-of-Ratios,0.045052002871285045,0.008868741904194694
t(2.01),Median-of-Ratios,0.05190387046833238,0.008558360516824622
t(2.01),Median-of-Ratios,0.059797824689177534,0.008304955863054379
t(2.01),Median-of-Ratios,0.06889235437151585,0.008048230326624784
t(2.01),Median-of-Ratios,0.07937005259840996,0.007771054393448679
t(2.01),Median-of-Ratios,0.09144128266400184,0.007452421409328845
t(2.01),Median-of-Ratios,0.10534840158850287,0.007138294505722824
t(2.01),Median-of-Ratios,0.12137062597899873,0.006840181717771852
t(2.01),Median-of-Ratios,0.13982963792914008,0.006503105377344126
t(2.01),Median-of-Ratios,0.1610960435087286,0.006168475266926538
t(2.01),Median-of-Ratios,0.1855968135118648,0.005814307059757227
t(2.01),Median-of-Ratios,0.2138238558533658,0.005439687733116389
t(2.01),Median-of-Ratios,0.24634389172354024,0.005078727247159604
t(2.01),Median-of-Ratios,0.2838098337872815,0.0046882933833560705
t(2.01),Median-of-Ratios,0.326973894870344,0.0042874215036732685
t(2.01),Median-of-Ratios,0.37670269031909065,0.0038635502619942326
t(2.01),Median-of-Ratios,0.4339946372474493,0.0034254894143732465
t(2.01),Median-of-Ratios,0.5,0.002953789556570441
t(2.01),Catoni,0.002,0.02179548834442755
t(2.01),Catoni,0.002304175937155263,0.020889376623032474
t(2.01),Catoni,0.0026546133746826648,0.020453467873477113
t(2.01),Catoni,0.003058348130197162,0.019795955226368754
t(2.01),Catoni,0.0035234860845220423,0.019218861330232526
t(2.01),Catoni,0.004059365925428552,0.018736203787556516
t(2.01),Catoni,0.004676746642740232,0.018000379211355135
t(2.01),Catoni,0.005388023539186853,0.01739668968701659
t(2.01),Catoni,0.006207477093910235,0.016811300232186226
t(2.01),Catoni,0.007151559675115222,0.016296406440568546
t(2.01),Catoni,0.008239225858265201,0.015620267357539174
t(2.01),Catoni,0.009492312981701037,0.01518138555321692
t(2.01),Catoni,0.010935979580191029,0.01472841012208714
t(2.01),Catoni,0.012599210498948727,0.014147730012498517
t(2.01),Catoni,0.014515398829415806,0.013727948463208515
t(2.01),Catoni,0.016723016350475777,0.013344529018546415
t(2.01),Catoni,0.019266385935710145,0.012863534422957925
t(2.01),Catoni,0.022196571434504937,0.012407534964978572
t(2.01),Catoni,0.025572402893367062,0.012005890188191525
t(2.01),Catoni,0.029461657701067987,0.01156841693731256
t(2.01),Catoni,0.033942421371752934,0.011081332558401047
t(2.01),Catoni,0.03910465528678882,0.010735211497073929
t(2.01),Catoni,0.045052002871285045,0.010279901781722233
t(2.01),Catoni,0.05190387046833238,0.009873063853197004
t(2.01),Catoni,0.059797824689177534,0.009453584612463345
t(2.01),Catoni,0.06889235437151585,0.009058584147145101
t(2.01),Catoni,0.07937005259840996,0.008683679028533203
t(2.01),Catoni,0.09144128266400184,0.00830606477946155
t(2.01),Catoni,0.10534840158850287,0.007919653987433785
t(2.01),Catoni,0.12137062597899873,0.007540966737389947
t(2.01),Catoni,0.13982963792914008,0.0071453922582363485
t(2.01),Catoni,0.1610960435087286,0.00670435547632567
t(2.01),Catoni,0.1855968135118648,0.0063140660075974115
t(2.01),Catoni,0.2138238558533658,0.00589714921267778
t(2.01),Catoni,0.24634389172354024,0.0054800789749420535
t(2.01),Catoni,0.2838098337872815,0.005034300808562084
t(2.01),Catoni,0.326973894870344,0.004577420095839913
t(2.01),Catoni,0.37670269031909065,0.004115247994651192
t(2.01),Catoni,0.4339946372474493,0.0036357769136082497
t(2.01),Catoni,0.5,0.003119198305639337
t(2.01),Trimmed Mean,0.002,0.01868751205397636
t(2.01),Trimmed Mean,0.002304175937155263,0.018460023419834184
t(2.01),Trimmed Mean,0.0026546133746826648,0.01818769176610579
t(2.01),Trimmed Mean,0.003058348130197162,0.017862527745864474
t(2.01),Trimmed Mean,0.0035234860845220423,0.017617907640039586
t(2.01),Trimmed Mean,0.004059365925428552,0.01736588185127453
t(2.01),Trimmed Mean,0.004676746642740232,0.017090628549092265
t(2.01),Trimmed Mean,0.005388023539186853,0.016813923315886416
t(2.01),Trimmed Mean,0.006207477093910235,0.01652947377051437
t(2.01),Trimmed Mean,0.007151559675115222,0.016195902577042304
t(2.01),Trimmed Mean,0.008239225858265201,0.01585603964136541
t(2.01),Trimmed Mean,0.009492312981701037,0.015530575576020398
t(2.01),Trimmed Mean,0.010935979580191029,0.015215768823466662
t(2.01),Trimmed Mean,0.012599210498948727,0.014871385474694535
t(2.01),Trimmed Mean,0.014515398829415806,0.014522148623260223
t(2.01),Trimmed Mean,0.016723016350475777,0.014189989785378334
t(2.01),Trimmed Mean,0.019266385935710145,0.013850467480529777
t(2.01),Trimmed Mean,0.022196571434504937,0.01348486159290596
t(2.01),Trimmed Mean,0.025572402893367062,0.013138687588627839
t(2.01),Trimmed Mean,0.029461657701067987,0.01277329779464842
t(2.01),Trimmed Mean,0.033942421371752934,0.012411510964254717
t(2.01),Trimmed Mean,0.03910465528678882,0.012047414969399602
t(2.01),Trimmed Mean,0.045052002871285045,0.011674854033400751
t(2.01),Trimmed Mean,0.05190387046833238,0.011294265856783387
t(2.01),Trimmed Mean,0.059797824689177534,0.01095797746890949
t(2.01),Trimmed Mean,0.06889235437151585,0.010549274451837216
t(2.01),Trimmed Mean,0.07937005259840996,0.010175294239370393
t(2.01),Trimmed Mean,0.09144128266400184,0.009773610615086518
t(2.01),Trimmed Mean,0.10534840158850287,0.009358108837952003
t(2.01),Trimmed Mean,0.12137062597899873,0.008939689111802462
t(2.01),Trimmed Mean,0.13982963792914008,0.008487190497127492
t(2.01),Trimmed Mean,0.1610960435087286,0.00803186678013425
t(2.01),Trimmed Mean,0.1855968135118648,0.007575032667494279
t(2.01),Trimmed Mean,0.2138238558533658,0.007120111414494113
t(2.01),Trimmed Mean,0.24634389172354024,0.0066303146734173896
